,lncRNA_name,lncRNA_score,lncRNA_label
623,MIR3936HG,0.9998397827148438,0.0
624,PTCSC1,0.9998397827148438,0.0
625,RBFADN,0.9998397827148438,0.0
626,AF131215.5,0.9998396635055542,0.0
627,ZFHX4-AS1,0.9998396635055542,0.0
628,LINC01080,0.9998395442962646,0.0
629,AC006058.1,0.9998395442962646,0.0
630,Z84485.1,0.9998395442962646,0.0
631,AC005224.1,0.9998394250869751,0.0
632,LINC00163,0.9998394250869751,0.0
633,BARX1-DT,0.9998393058776855,0.0
634,LINC00879,0.999839186668396,0.0
635,LINC00310,0.9998390674591064,0.0
636,PRDM16-DT,0.9998389482498169,0.0
637,LINC00710,0.9998388290405273,0.0
638,AC105219.1,0.9998388290405273,0.0
639,LINC00934,0.9998387098312378,0.0
640,CPS1-IT1,0.9998387098312378,1.0
641,SPANXA2-OT1,0.9998385906219482,0.0
642,AC005954.2,0.9998385906219482,0.0
643,AC007952.5,0.9998384714126587,0.0
644,LINC00323,0.9998384714126587,0.0
645,LINC01816,0.9998384714126587,0.0
646,SLFNL1-AS1,0.9998383522033691,0.0
647,LINC01277,0.9998382329940796,0.0
648,PPP1R26-AS1,0.9998382329940796,0.0
649,AC015909.3,0.99983811378479,0.0
650,LINC00602,0.99983811378479,0.0
651,LINC00989,0.99983811378479,0.0
652,AC022150.4,0.9998379945755005,0.0
653,AC092168.2,0.9998379945755005,0.0
654,LINC01934,0.9998378753662109,0.0
655,LINC02197,0.9998378753662109,1.0
656,EXTL3-AS1,0.9998376369476318,0.0
657,AC025263.1,0.9998376369476318,0.0
658,LINC00635,0.9998376369476318,1.0
659,PKN2-AS1,0.9998376369476318,0.0
660,P3H2-AS1,0.9998375177383423,0.0
661,NRIR,0.9998375177383423,1.0
662,PCOLCE-AS1,0.9998375177383423,0.0
663,PLCE1-AS2,0.9998373985290527,0.0
664,MIR3663HG,0.9998371601104736,0.0
665,LINC01102,0.9998371601104736,0.0
666,LINC02139,0.9998370409011841,0.0
667,AL589642.1,0.9998370409011841,0.0
668,GAU1,0.9998370409011841,0.0
669,FOXP1-IT1,0.9998369216918945,0.0
670,AC124798.1,0.9998369216918945,0.0
671,AC024896.1,0.999836802482605,0.0
672,AC012625.1,0.999836802482605,1.0
673,PANTR1,0.999836802482605,1.0
674,LINC00536,0.999836802482605,0.0
675,SLC25A21-AS1,0.9998366832733154,0.0
676,LINC01163,0.9998366832733154,0.0
677,GORAB-AS1,0.9998366832733154,0.0
678,AC023355.1,0.9998366832733154,1.0
679,AC011297.1,0.9998366832733154,0.0
680,LINC01144,0.9998365640640259,0.0
681,AL360295.1,0.9998364448547363,0.0
682,AC092171.5,0.9998363256454468,0.0
683,LINC00472,0.9998363256454468,1.0
684,MAPT-IT1,0.9998362064361572,0.0
685,MYCNOS,0.9998362064361572,1.0
686,INHBA-AS1,0.9998360872268677,0.0
687,HAGLR,0.9998360872268677,1.0
688,FAM225A,0.9998360872268677,1.0
689,CADM3-AS1,0.9998360872268677,0.0
690,AC026356.2,0.9998360872268677,1.0
691,TSPEAR-AS1,0.9998360872268677,1.0
692,TTTY10,0.9998359680175781,0.0
693,ALG9-IT1,0.9998359680175781,0.0
694,LINC01166,0.9998359680175781,0.0
695,IDI2-AS1,0.9998358488082886,0.0
696,TTTY7,0.999835729598999,0.0
697,AC015871.3,0.999835729598999,0.0
698,AC084816.1,0.999835729598999,0.0
699,LINC02078,0.999835729598999,0.0
700,AL050338.1,0.999835729598999,0.0
701,AC020916.1,0.999835729598999,0.0
702,AC079310.1,0.9998356103897095,0.0
703,AL590004.3,0.9998356103897095,0.0
704,MRPL23-AS1,0.9998354911804199,0.0
705,CEBPB-AS1,0.9998354911804199,0.0
706,CYP51A1-AS1,0.9998354911804199,0.0
707,DENND5B-AS1,0.9998353719711304,0.0
708,RPARP-AS1,0.9998353719711304,0.0
709,LINC00347,0.9998353719711304,0.0
710,CAMTA1-DT,0.9998352527618408,1.0
711,FP325330.3,0.9998352527618408,0.0
712,HCG14,0.9998352527618408,0.0
713,RC3H1-IT1,0.9998351335525513,0.0
714,LINC00836,0.9998350143432617,0.0
715,RASSF8-AS1,0.9998348951339722,0.0
716,LINC00702,0.9998348951339722,0.0
717,RAB11B-AS1,0.9998348951339722,0.0
718,LINC02395,0.9998348951339722,0.0
719,PWRN2,0.9998348951339722,0.0
720,AC068631.1,0.9998348951339722,0.0
721,NBAT1,0.9998347759246826,1.0
722,LINC00880,0.9998347759246826,1.0
723,DLEU2L,0.9998347759246826,1.0
724,AL133245.1,0.9998347759246826,0.0
725,AC104667.1,0.9998347759246826,0.0
726,AC099786.2,0.9998347759246826,0.0
727,ERC2-IT1,0.9998346567153931,0.0
728,AC159540.1,0.9998346567153931,0.0
729,LINC00858,0.9998346567153931,1.0
730,LINC01282,0.9998346567153931,0.0
731,LINC00330,0.9998346567153931,0.0
732,LINC01624,0.9998345375061035,0.0
733,SLC14A2-AS1,0.999834418296814,0.0
734,CT66,0.999834418296814,0.0
735,AC016717.2,0.9998342990875244,0.0
736,LINC01116,0.9998342990875244,1.0
737,LINC00605,0.9998342990875244,0.0
738,NRSN2-AS1,0.9998341798782349,0.0
739,MBNL1-AS1,0.9998341798782349,0.0
740,IL21R-AS1,0.9998340606689453,0.0
741,SALRNA1,0.9998340606689453,0.0
742,AC027287.2,0.9998339414596558,0.0
743,LINC00670,0.9998339414596558,0.0
744,LINC00477,0.9998339414596558,0.0
745,INSYN1-AS1,0.9998338222503662,0.0
746,AC010776.1,0.9998338222503662,0.0
747,AC022148.1,0.9998337030410767,0.0
748,AF064858.1,0.9998337030410767,0.0
749,AF165147.1,0.9998335838317871,0.0
750,AL353608.3,0.9998335838317871,0.0
751,ZBTB20-AS1,0.9998335838317871,0.0
752,AC025211.1,0.9998334646224976,0.0
753,LINC01915,0.9998334646224976,0.0
754,AL358334.2,0.9998334646224976,1.0
755,NNT-AS1,0.999833345413208,1.0
756,FAM157C,0.9998332262039185,0.0
757,AC244100.3,0.9998332262039185,0.0
758,AC126323.6,0.9998332262039185,0.0
759,RASA2-IT1,0.9998332262039185,0.0
760,CELF2-AS1,0.9998329877853394,0.0
761,AP000439.3,0.9998329877853394,0.0
762,CASC15,0.9998329877853394,1.0
763,LEMD1-AS1,0.9998329877853394,0.0
764,LINC01537,0.9998328685760498,0.0
765,AC067863.1,0.9998328685760498,0.0
766,ILF3-DT,0.9998328685760498,1.0
767,AC012494.1,0.9998328685760498,0.0
768,CCDC18-AS1,0.9998327493667603,0.0
769,AC011511.2,0.9998327493667603,0.0
770,AL357033.4,0.9998327493667603,0.0
771,TNFRSF14-AS1,0.9998327493667603,0.0
772,LINC01910,0.9998327493667603,0.0
773,LIPC-AS1,0.9998327493667603,0.0
774,SPATA42,0.9998326301574707,0.0
775,BACE1-AS,0.9998326301574707,1.0
776,AL451140.1,0.9998326301574707,0.0
777,AC021683.1,0.9998326301574707,0.0
778,PAX8-AS1,0.9998325109481812,1.0
779,AL022322.2,0.9998323917388916,0.0
780,AQP4-AS1,0.999832272529602,0.0
781,AC079906.1,0.999832272529602,0.0
782,LINC02393,0.999832272529602,0.0
783,CADM2-AS1,0.9998321533203125,0.0
784,BCAR4,0.9998321533203125,1.0
785,LINC01817,0.9998321533203125,1.0
786,HELLPAR,0.999832034111023,0.0
787,LINC01126,0.999832034111023,0.0
788,MAP3K2-DT,0.999832034111023,0.0
789,LINC00923,0.999832034111023,0.0
790,AC120498.9,0.999832034111023,0.0
791,DLG5-AS1,0.999832034111023,0.0
792,NPTN-IT1,0.999832034111023,1.0
793,EFCAB6-AS1,0.9998319149017334,0.0
794,TTTY14,0.9998317956924438,0.0
795,SSBP3-AS1,0.9998317956924438,0.0
796,LHFPL3-AS1,0.9998317956924438,0.0
797,LINC00160,0.9998317956924438,1.0
798,ZNF710-AS1,0.9998316764831543,0.0
799,SGO1-AS1,0.9998316764831543,0.0
800,LINC02397,0.9998315572738647,0.0
801,AL450345.1,0.9998315572738647,0.0
802,TPRG1-AS2,0.9998314380645752,0.0
803,LINC01310,0.9998314380645752,0.0
804,LINC02347,0.9998314380645752,0.0
805,AP001626.1,0.9998313188552856,0.0
806,AL138789.1,0.9998313188552856,0.0
807,AC113608.1,0.9998311996459961,0.0
808,MGC32805,0.9998311996459961,0.0
809,LINC00336,0.9998311996459961,0.0
810,SYP-AS1,0.9998310804367065,1.0
811,LINC02568,0.9998310804367065,0.0
812,LINC00689,0.9998310804367065,1.0
813,AC012313.8,0.9998310804367065,1.0
814,AC010973.2,0.9998310804367065,0.0
815,LINC01990,0.9998310804367065,0.0
816,CNTN4-AS2,0.9998310804367065,0.0
817,AC090912.3,0.999830961227417,0.0
818,LINC00488,0.999830961227417,1.0
819,HDHD5-AS1,0.9998308420181274,0.0
820,SMIM2-AS1,0.9998308420181274,0.0
821,ROR1-AS1,0.9998307228088379,1.0
822,AJ011931.1,0.9998307228088379,1.0
823,AC108676.1,0.9998307228088379,0.0
824,LINC02466,0.9998307228088379,0.0
825,ATP1A1-AS1,0.9998307228088379,0.0
826,LINC00881,0.9998306035995483,0.0
827,MESTIT1,0.9998306035995483,0.0
828,LINC01180,0.9998306035995483,0.0
829,LINC01694,0.9998304843902588,0.0
830,LINC02475,0.9998304843902588,0.0
831,AC116035.1,0.9998303651809692,0.0
832,LINC01562,0.9998303651809692,0.0
833,PPP4R1-AS1,0.9998303651809692,0.0
834,LINC00964,0.9998302459716797,0.0
835,FGF14-AS2,0.9998302459716797,0.0
836,LINC01987,0.9998302459716797,0.0
837,SEPSECS-AS1,0.9998300075531006,0.0
838,CYYR1-AS1,0.9998300075531006,0.0
839,FLJ16779,0.9998300075531006,0.0
840,AC011365.1,0.9998300075531006,0.0
841,AC073316.1,0.9998300075531006,0.0
842,FLJ40194,0.999829888343811,0.0
843,AC009102.2,0.999829888343811,0.0
844,IGFL2-AS1,0.999829888343811,0.0
845,LINC00892,0.999829888343811,0.0
846,MEG3,0.999829888343811,1.0
847,SIRPG-AS1,0.9998297691345215,0.0
848,LINC01278,0.9998297691345215,1.0
849,LINC00421,0.9998297691345215,0.0
850,LINC00906,0.9998297691345215,0.0
851,LINC02223,0.9998296499252319,0.0
852,AC037487.1,0.9998296499252319,0.0
853,LINC01963,0.9998295307159424,0.0
854,AC005696.4,0.9998295307159424,0.0
855,AC011298.1,0.9998295307159424,0.0
856,LINC00663,0.9998294115066528,0.0
857,LINC01111,0.9998292922973633,0.0
858,LINC01358,0.9998292922973633,0.0
859,AC006019.1,0.9998292922973633,0.0
860,AC007349.4,0.9998292922973633,0.0
861,SFTPD-AS1,0.9998291730880737,0.0
862,AC090116.1,0.9998291730880737,0.0
863,MIR99AHG,0.9998291730880737,0.0
864,LINC01879,0.9998290538787842,0.0
865,AC144833.1,0.9998289346694946,0.0
866,LACTB2-AS1,0.9998289346694946,0.0
867,AC104564.3,0.9998288154602051,0.0
868,AL353597.1,0.9998288154602051,0.0
869,CTBP1-DT,0.9998288154602051,1.0
870,LINC01579,0.9998286962509155,0.0
871,PCBP2-OT1,0.9998286962509155,1.0
872,LINC00113,0.9998286962509155,0.0
873,ZEB2-AS1,0.9998286962509155,1.0
874,PP7080,0.999828577041626,0.0
875,LAMTOR5-AS1,0.999828577041626,0.0
876,AC020663.2,0.9998284578323364,0.0
877,AL355075.4,0.9998283386230469,0.0
878,LINC00471,0.9998283386230469,0.0
879,SDCBP2-AS1,0.9998283386230469,0.0
880,AC090337.1,0.9998283386230469,0.0
881,LINC01209,0.9998283386230469,0.0
882,SH3RF3-AS1,0.9998282194137573,1.0
883,AC108206.1,0.9998282194137573,0.0
884,LINC01504,0.9998281002044678,0.0
885,AC092117.1,0.9998281002044678,0.0
886,LINC01149,0.9998281002044678,1.0
887,AC007639.1,0.9998281002044678,1.0
888,AC091544.2,0.9998279809951782,0.0
889,AC093484.4,0.9998279809951782,0.0
890,EPN2-AS1,0.9998279809951782,0.0
891,AC093591.2,0.9998279809951782,0.0
892,LINC00899,0.9998279809951782,0.0
893,ASB16-AS1,0.9998279809951782,1.0
894,AC127070.2,0.9998279809951782,0.0
895,AC090114.2,0.9998279809951782,0.0
896,SHANK2-AS1,0.9998278617858887,0.0
897,MEG8,0.9998278617858887,1.0
898,RNF217-AS1,0.9998278617858887,0.0
899,GCC2-AS1,0.9998278617858887,0.0
900,STAG3L5P-PVRIG2P-PILRB,0.9998278617858887,0.0
901,ZNF213-AS1,0.9998277425765991,0.0
902,UBAC2-AS1,0.9998277425765991,0.0
903,DKFZP434A062,0.9998276233673096,0.0
904,LINC00445,0.9998276233673096,0.0
905,AP001372.2,0.9998276233673096,0.0
906,ZFAS1,0.9998276233673096,1.0
907,LINC01568,0.99982750415802,0.0
908,SKAP1-AS1,0.99982750415802,0.0
909,LINC00506,0.99982750415802,1.0
910,IFNG-AS1,0.99982750415802,1.0
911,DNAJC9-AS1,0.99982750415802,0.0
912,AC084082.1,0.9998273849487305,0.0
913,PITRM1-AS1,0.9998273849487305,0.0
914,AC110615.1,0.9998273849487305,0.0
915,AL109767.1,0.9998273253440857,0.0
916,LINC00211,0.9998273253440857,0.0
917,AC131097.1,0.9998273253440857,0.0
918,TRAF3IP2-AS1,0.9998273253440857,0.0
919,GSN-AS1,0.9998273253440857,0.0
920,LINC01491,0.9998272061347961,0.0
921,LINC00691,0.9998272061347961,0.0
922,PSMG3-AS1,0.9998270869255066,0.0
923,LINC00482,0.9998270869255066,1.0
924,PRKCA-AS1,0.9998270869255066,0.0
925,OSER1-DT,0.9998270869255066,1.0
926,LINC01413,0.999826967716217,0.0
927,AC069228.1,0.999826967716217,0.0
928,AL353746.1,0.999826967716217,0.0
929,AC090198.1,0.9998268485069275,0.0
930,ADORA2A-AS1,0.9998268485069275,0.0
931,LINC02121,0.9998268485069275,0.0
932,MIR4435-2HG,0.9998268485069275,1.0
933,AC005261.1,0.9998267292976379,0.0
934,MIR924HG,0.9998267292976379,0.0
935,ZNF197-AS1,0.9998267292976379,0.0
936,LINC01613,0.9998267292976379,0.0
937,ALDH1L1-AS2,0.9998267292976379,0.0
938,TTLL10-AS1,0.9998266100883484,0.0
939,LINC01772,0.9998266100883484,0.0
940,OVAAL,0.9998266100883484,0.0
941,PABPC1L2B-AS1,0.9998266100883484,0.0
942,AC025271.3,0.9998266100883484,0.0
943,AC127522.1,0.9998266100883484,0.0
944,LINC00476,0.9998264908790588,0.0
945,ARHGAP22-IT1,0.9998263716697693,0.0
946,AC105046.1,0.9998263716697693,0.0
947,LINC02516,0.9998263716697693,0.0
948,TM4SF19-AS1,0.9998262524604797,0.0
949,LINC00970,0.9998262524604797,0.0
950,LINC00269,0.9998262524604797,0.0
951,AC069222.1,0.9998261332511902,0.0
952,AL031283.1,0.9998261332511902,0.0
953,AC010148.1,0.9998261332511902,0.0
954,LINC02649,0.9998261332511902,0.0
955,SMCR5,0.9998260140419006,0.0
956,AC135012.3,0.9998260140419006,0.0
957,LINC01141,0.9998260140419006,0.0
958,PLCG1-AS1,0.9998260140419006,0.0
959,ENTPD3-AS1,0.9998258948326111,0.0
960,LINC01544,0.9998257756233215,0.0
961,CNTFR-AS1,0.9998255372047424,0.0
962,AC114730.2,0.9998255372047424,0.0
963,AL354793.1,0.9998255372047424,0.0
964,PROSER2-AS1,0.9998255372047424,0.0
965,CYTOR,0.9998254179954529,1.0
966,AL606834.2,0.9998254179954529,0.0
967,LINC01586,0.9998254179954529,0.0
968,PANCR,0.9998252987861633,0.0
969,AL022341.2,0.9998252987861633,0.0
970,AC009495.2,0.9998252987861633,0.0
971,AL359878.1,0.9998252987861633,1.0
972,LINC00550,0.9998252987861633,0.0
973,DPP9-AS1,0.9998252987861633,0.0
974,AC007608.1,0.9998251795768738,0.0
975,AC087222.1,0.9998250603675842,0.0
976,AC007557.3,0.9998249411582947,0.0
977,APCDD1L-DT,0.9998249411582947,1.0
978,NPSR1-AS1,0.9998249411582947,1.0
979,IL21-AS1,0.9998249411582947,0.0
980,AL133467.1,0.9998249411582947,0.0
981,LINC01569,0.9998248219490051,0.0
982,LINC00987,0.9998248219490051,0.0
983,MAGI1-IT1,0.9998248219490051,0.0
984,CLLU1,0.999824583530426,1.0
985,ZNF503-AS1,0.999824583530426,0.0
986,AC011601.1,0.999824583530426,0.0
987,LINC01127,0.999824583530426,0.0
988,AL139819.1,0.9998244643211365,0.0
989,LINC02257,0.9998244643211365,0.0
990,MIR646HG,0.9998244643211365,0.0
991,NUTM2B-AS1,0.9998244643211365,1.0
992,ATP6V1B1-AS1,0.9998244643211365,0.0
993,LINC00276,0.9998243451118469,0.0
994,NOP14-AS1,0.9998243451118469,0.0
995,AL161457.1,0.9998242259025574,0.0
996,EWSAT1,0.9998242259025574,0.0
997,AC012363.1,0.9998242259025574,0.0
998,KIZ-AS1,0.9998242259025574,0.0
999,FAM225B,0.9998241066932678,0.0
1000,ADARB2-AS1,0.9998241066932678,0.0
1001,AP001107.1,0.9998241066932678,0.0
1002,AC096637.2,0.9998241066932678,1.0
1003,INTS6-AS1,0.9998239874839783,0.0
1004,LINC00239,0.9998239874839783,1.0
1005,AC226118.1,0.9998238682746887,0.0
1006,LINC02042,0.9998238682746887,0.0
1007,RARA-AS1,0.9998238682746887,0.0
1008,LINC00339,0.9998238682746887,1.0
1009,KRTAP5-AS1,0.9998237490653992,1.0
1010,LINC00278,0.9998237490653992,0.0
1011,HAS2-AS1,0.9998237490653992,0.0
1012,AL138756.1,0.9998236298561096,0.0
1013,SMC5-AS1,0.9998236298561096,0.0
1014,CISTR,0.9998235106468201,0.0
1015,AL731569.1,0.9998235106468201,0.0
1016,AC092803.2,0.9998235106468201,0.0
1017,MSC-AS1,0.9998233914375305,1.0
1018,AC079949.2,0.999823272228241,0.0
1019,LINC00900,0.999823272228241,0.0
1020,LINC00437,0.999823272228241,0.0
1021,LINC01856,0.9998231530189514,0.0
1022,AL121749.1,0.9998230338096619,0.0
1023,AL355312.2,0.9998230338096619,0.0
1024,AC027698.1,0.9998230338096619,0.0
1025,BDNF-AS,0.9998230338096619,0.0
1026,PRR7-AS1,0.9998230338096619,0.0
1027,AC009962.1,0.9998230338096619,0.0
1028,TRG-AS1,0.9998230338096619,1.0
1029,LINC00847,0.9998229146003723,0.0
1030,PRC1-AS1,0.9998227953910828,1.0
1031,PAUPAR,0.9998226761817932,0.0
1032,AC104794.2,0.9998226761817932,0.0
1033,LINC00598,0.9998226761817932,0.0
1034,LINC02577,0.9998225569725037,0.0
1035,AC007563.1,0.9998225569725037,0.0
1036,CHRM3-AS2,0.9998225569725037,0.0
1037,LINC01949,0.9998224377632141,0.0
1038,LINC00898,0.9998224377632141,0.0
1039,NSMCE1-DT,0.9998224377632141,0.0
1040,AC018742.1,0.9998224377632141,0.0
1041,AC092620.2,0.9998224377632141,0.0
1042,DDC-AS1,0.9998224377632141,0.0
1043,AL133493.2,0.999822199344635,0.0
1044,FAM167A-AS1,0.999822199344635,0.0
1045,AC026904.1,0.999822199344635,0.0
1046,KIRREL3-AS3,0.9998220801353455,0.0
1047,GAS1RR,0.9998220801353455,0.0
1048,AP003043.1,0.9998220801353455,0.0
1049,AC011676.1,0.9998220801353455,0.0
1050,AP000553.1,0.9998220801353455,0.0
1051,LINC01044,0.9998219609260559,0.0
1052,PARTICL,0.9998218417167664,0.0
1053,AC011997.1,0.9998218417167664,0.0
1054,ACVR2B-AS1,0.9998218417167664,0.0
1055,LINC02054,0.9998217225074768,0.0
1056,LINC02202,0.9998217225074768,0.0
1057,AC008115.3,0.9998217225074768,0.0
1058,AC009970.1,0.9998217225074768,0.0
1059,AC013391.3,0.9998217225074768,0.0
1060,MAPT-AS1,0.9998217225074768,0.0
1061,HLA-F-AS1,0.9998216032981873,1.0
1062,AC090912.1,0.9998216032981873,0.0
1063,AC131097.3,0.9998214840888977,0.0
1064,AL157834.1,0.9998214840888977,0.0
1065,AL109659.2,0.9998214840888977,0.0
1066,LINC00265,0.9998214840888977,0.0
1067,FLG-AS1,0.9998214840888977,0.0
1068,LNCARSR,0.9998214840888977,1.0
1069,AC068790.9,0.9998214840888977,0.0
1070,DUBR,0.9998213648796082,0.0
1071,PLAC4,0.9998213648796082,0.0
1072,MIR181A2HG,0.9998213648796082,0.0
1073,AL360169.2,0.9998213648796082,0.0
1074,C21orf62-AS1,0.9998213648796082,0.0
1075,AC007326.2,0.9998213648796082,0.0
1076,VPS33B-DT,0.9998212456703186,0.0
1077,LINC01108,0.9998212456703186,0.0
1078,PRKG1-AS1,0.999821126461029,0.0
1079,AC133785.1,0.9998210072517395,0.0
1080,NEXN-AS1,0.99982088804245,0.0
1081,AL136295.7,0.99982088804245,0.0
1082,LINC01355,0.99982088804245,0.0
1083,AC007879.2,0.9998207688331604,0.0
1084,KCNIP4-IT1,0.9998207688331604,1.0
1085,LINC02027,0.9998207688331604,1.0
1086,AC007991.4,0.9998206496238708,0.0
1087,LINC00706,0.9998205304145813,0.0
1088,NPHP3-AS1,0.9998205304145813,0.0
1089,LINC01559,0.9998204112052917,1.0
1090,MAST4-AS1,0.9998204112052917,0.0
1091,AC079793.1,0.9998204112052917,0.0
1092,GRIK1-AS1,0.9998204112052917,0.0
1093,AC005697.2,0.9998202919960022,0.0
1094,AP006545.1,0.9998202919960022,0.0
1095,TMEM51-AS1,0.9998201727867126,1.0
1096,AL031595.2,0.9998201727867126,0.0
1097,AC012213.2,0.9998201727867126,0.0
1098,LINC01844,0.9998201727867126,0.0
1099,LINC01424,0.9998200535774231,0.0
1100,LINC02015,0.9998200535774231,0.0
1101,ZBED5-AS1,0.9998199343681335,0.0
1102,MALINC1,0.9998199343681335,0.0
1103,AC025580.3,0.9998199343681335,0.0
1104,AL031429.1,0.9998199343681335,0.0
1105,AC132872.2,0.9998199343681335,0.0
1106,AC104071.1,0.999819815158844,0.0
1107,ZNF346-IT1,0.999819815158844,0.0
1108,SLC25A5-AS1,0.999819815158844,0.0
1109,LINC02405,0.9998196959495544,0.0
1110,AL132989.1,0.9998195767402649,0.0
1111,MACROD2-AS1,0.9998195767402649,0.0
1112,AL139348.1,0.9998195767402649,0.0
1113,VASH1-AS1,0.9998195767402649,0.0
1114,CBR3-AS1,0.9998195767402649,1.0
1115,AL031123.2,0.9998195767402649,0.0
1116,CASC16,0.9998195767402649,0.0
1117,TENM3-AS1,0.9998194575309753,0.0
1118,CPB2-AS1,0.9998194575309753,0.0
1119,LINC02036,0.9998194575309753,0.0
1120,A2M-AS1,0.9998193383216858,0.0
1121,AL135924.2,0.9998193383216858,0.0
1122,LINC01565,0.9998193383216858,0.0
1123,AC116609.1,0.9998193383216858,0.0
1124,PSMB8-AS1,0.9998192191123962,0.0
1125,SAMMSON,0.9998192191123962,1.0
1126,LINC01783,0.9998192191123962,0.0
1127,Z95114.1,0.9998192191123962,0.0
1128,LINC01152,0.9998192191123962,1.0
1129,AC078850.2,0.9998190999031067,0.0
1130,MIR194-2HG,0.9998189806938171,0.0
1131,AC012442.1,0.9998189806938171,0.0
1132,AC012531.1,0.9998189806938171,0.0
1133,ODC1-DT,0.9998188614845276,0.0
1134,LINC01585,0.9998188614845276,0.0
1135,LINC01722,0.9998188614845276,0.0
1136,CLRN1-AS1,0.999818742275238,0.0
1137,HCCAT5,0.999818742275238,0.0
1138,COL4A2-AS1,0.9998186230659485,0.0
1139,LINC00700,0.9998186230659485,0.0
1140,LINC01208,0.9998185038566589,0.0
1141,AC096669.1,0.9998185038566589,0.0
1142,AF067845.1,0.9998183846473694,0.0
1143,AL049840.3,0.9998183846473694,0.0
1144,LINC01800,0.9998183846473694,0.0
1145,AC010969.2,0.9998182654380798,0.0
1146,AC004801.3,0.9998182654380798,0.0
1147,LINC00235,0.9998182654380798,0.0
1148,AL117378.1,0.9998181462287903,0.0
1149,AC110491.1,0.9998181462287903,0.0
1150,AC036108.3,0.9998181462287903,0.0
1151,MYT1L-AS1,0.9998180270195007,0.0
1152,AC007384.1,0.9998180270195007,0.0
1153,GPC5-IT1,0.9998179078102112,0.0
1154,LAMP5-AS1,0.9998179078102112,0.0
1155,LINC01018,0.9998179078102112,1.0
1156,LINC00705,0.9998179078102112,0.0
1157,AC022596.2,0.9998179078102112,0.0
1158,AC083843.1,0.9998177886009216,0.0
1159,ZNF790-AS1,0.9998176693916321,0.0
1160,KIAA0087,0.9998175501823425,1.0
1161,MIF-AS1,0.9998175501823425,0.0
1162,CHL1-AS1,0.9998175501823425,0.0
1163,LINC00891,0.9998175501823425,0.0
1164,AC092447.8,0.9998175501823425,0.0
1165,MYCNUT,0.9998175501823425,0.0
1166,AC087164.1,0.9998175501823425,0.0
1167,CCDC26,0.9998175501823425,0.0
1168,AC003102.1,0.9998173117637634,0.0
1169,LINC00861,0.9998173117637634,0.0
1170,AF131215.2,0.9998173117637634,0.0
1171,PTENP1-AS,0.9998173117637634,0.0
1172,AC019117.2,0.9998173117637634,0.0
1173,AC008938.1,0.9998173117637634,0.0
1174,VAC14-AS1,0.9998173117637634,0.0
1175,LBX2-AS1,0.9998171925544739,1.0
1176,AC002480.2,0.9998171925544739,0.0
1177,URB1-AS1,0.9998171925544739,0.0
1178,GHET1,0.9998170733451843,1.0
1179,LINC00652,0.9998170733451843,0.0
1180,MIR193BHG,0.9998170733451843,0.0
1181,RFPL1S,0.9998170733451843,0.0
1182,AL731557.1,0.9998169541358948,0.0
1183,CKMT2-AS1,0.9998168349266052,0.0
1184,AC007032.1,0.9998168349266052,0.0
1185,P4HA3-AS1,0.9998167157173157,0.0
1186,LINC01215,0.9998167157173157,0.0
1187,ARHGEF26-AS1,0.9998167157173157,0.0
1188,LINC01619,0.9998167157173157,0.0
1189,AC091182.1,0.9998165965080261,0.0
1190,THRB-IT1,0.9998165965080261,0.0
1191,Z83843.1,0.9998164772987366,0.0
1192,KCNAB1-AS1,0.9998164772987366,0.0
1193,AF111167.2,0.9998164772987366,0.0
1194,LINC01285,0.999816358089447,0.0
1195,LINC01128,0.9998162388801575,0.0
1196,HOXC-AS1,0.9998162388801575,0.0
1197,LINC01854,0.9998161196708679,0.0
1198,FIRRE,0.9998161196708679,1.0
1199,DNAH17-AS1,0.9998161196708679,0.0
1200,U91328.1,0.9998161196708679,0.0
1201,LINC01344,0.9998160004615784,0.0
1202,LINC01360,0.9998160004615784,0.0
1203,AP001781.1,0.9998158812522888,1.0
1204,LINC00909,0.9998158812522888,0.0
1205,LINC00612,0.9998158812522888,0.0
1206,AC087749.1,0.9998157620429993,0.0
1207,LINC00910,0.9998157620429993,0.0
1208,AL603832.2,0.9998157620429993,0.0
1209,RUVBL1-AS1,0.9998156428337097,0.0
1210,LINC02268,0.9998156428337097,0.0
1211,AC005332.5,0.9998156428337097,0.0
1212,AC016026.1,0.9998155236244202,0.0
1213,LINC00629,0.9998155236244202,0.0
1214,ZNRF3-AS1,0.9998154044151306,0.0
1215,VIPR1-AS1,0.9998154044151306,0.0
1216,BFSP2-AS1,0.9998154044151306,0.0
1217,FOXG1-AS1,0.9998152852058411,0.0
1218,AP001029.2,0.9998152852058411,0.0
1219,DDX39B-AS1,0.9998152852058411,0.0
1220,AC068389.3,0.9998151659965515,0.0
